6.22	150.9704613637
6.24	152.5961113637
6.26	151.2695863637
6.28	150.6464530303
6.3	148.602944697
6.32	148.1867030303
6.34	144.326994697
6.36	143.0762113637
6.38	140.3504613637
6.4	138.785819697
6.42	139.8540030303
6.44	135.541669697
6.46	130.8125363637
6.48	127.0455780303
6.5	127.541419697
6.52	127.498194697
6.54	125.7206280303
6.56	122.1411280303
6.58	116.9874530303
6.6	118.1935780303
6.62	117.9676113637
6.64	114.3567780303
6.66	114.7692363637
6.68	110.5186613637
6.7	111.6383613637
6.72	108.021569697
6.74	109.0774113637
6.76	107.1117113637
6.78	105.5451113637
6.8	102.667694697
6.82	101.8919613637
6.84	101.4951113637
6.86	102.7371113637
6.88	98.1438780303
6.9	96.9248780303
6.92	97.5698613637
6.94	95.1432780303
6.96	95.5181530303
6.98	101.372794697
7	105.566694697
7.02	108.314094697
7.04	104.848294697
7.06	104.049694697
7.08	103.937594697
7.1	103.299194697
7.12	102.176794697
7.14	100.714994697
7.16	100.261394697
7.18	96.063594697
7.2	91.488094697
7.22	85.627194697
7.24	84.022994697
7.26	81.880794697
7.28	79.3938780303
7.3	78.4308613637
7.32	77.906319697
7.34	77.146169697
7.36	74.7645780303
7.38	73.0476113637
7.4	72.0306530303
7.42	70.9203613637
7.44	70.7625280303
7.46	71.017319697
7.48	69.3763363637
7.5	67.378619697
7.52	67.1042363637
7.54	65.776544697
7.56	68.3610863637
7.58	65.8104113637
7.6	63.8921280303
7.62	63.4576113637
7.64	62.566994697
7.66	63.6479863637
7.68	62.2443280303
7.7	61.653744697
7.72	60.810544697
7.74	61.0078780303
7.76	60.0606280303
7.78	60.8327363637
7.8	61.124994697
7.82	60.2154863637
7.84	59.2936113637
7.86	57.0373280303
7.88	58.0561530303
7.9	57.0487780303
7.92	57.1988613637
7.94	56.2378613637
7.96	55.1871280303
7.98	55.582919697
8	55.5940363637
8.02	56.7142863637
8.04	56.4516530303
8.06	55.7550780303
8.08	55.0046113637
8.1	56.2202530303
8.12	56.4731113637
8.14	55.3037530303
8.16	53.662694697
8.18	53.981444697
8.2	53.0614530303
8.22	54.6013613637
8.24	51.4484863637
8.26	52.7037363637
8.28	52.4034530303
8.3	51.7406280303
8.32	53.5483280303
8.34	51.3235863637
8.36	52.1353280303
8.38	53.104619697
8.4	53.083669697
8.42	52.6291613637
8.44	52.4202363637
8.46	51.6057863637
8.48	52.9833280303
8.5	52.049194697
8.52	51.792819697
8.54	53.1115363637
8.56	53.2385363637
8.58	53.3308780303
8.6	54.1971113637
8.62	52.2588780303
8.64	55.209919697
8.66	53.7546113637
8.68	54.6972530303
8.7	56.242294697
8.72	54.9326280303
8.74	55.5761613637
8.76	54.551444697
8.78	56.0506113637
8.8	57.1220863637
8.82	54.4589113637
8.84	55.0215863637
8.86	55.7699113637
8.88	55.394919697
8.9	57.890244697
8.92	56.208069697
8.94	56.912194697
8.96	57.8922780303
8.98	58.4312530303
9	60.3616530303
9.02	59.4856113637
9.04	60.5510863637
9.06	62.1772363637
9.08	61.6145863637
9.1	63.349869697
9.12	64.2968780303
9.14	66.2296530303
9.16	67.172744697
9.18	69.0105780303
9.2	68.0072780303
9.22	70.522619697
9.24	71.863494697
9.26	74.1814863637
9.28	73.3443280303
9.3	73.6988780303
9.32	74.0451113637
9.34	72.8527863637
9.36	74.477169697
9.38	73.1667863637
9.4	72.9218780303
9.42	71.500794697
9.44	71.9986280303
9.46	70.9275280303
9.48	71.7795030303
9.5	70.2017030303
9.52	70.725369697
9.54	69.3991113637
9.56	68.4979113637
9.58	68.693694697
9.6	69.0016280303
9.62	69.5573363637
9.64	67.427294697
9.66	66.7084613637
9.68	66.287044697
9.7	65.472119697
9.72	65.5856613637
9.74	64.5173613637
9.76	61.8727530303
9.78	63.6055863637
9.8	64.3726613637
9.82	61.265044697
9.84	61.6540030303
9.86	58.9050780303
9.88	61.356694697
9.9	61.5984613637
9.92	59.2169030303
9.94	56.698994697
9.96	58.4058780303
9.98	57.856444697
10	58.448444697
10.02	55.3344030303
10.04	55.7255280303
10.06	56.5392780303
10.08	55.464294697
10.1	54.7004863637
10.12	52.9801113637
10.14	52.3281280303
10.16	51.9837113637
10.18	52.0822780303
10.2	50.7799113637
10.22	51.279044697
10.24	50.2030863637
10.26	48.643319697
10.28	49.784119697
10.3	49.2216280303
10.32	50.0658613637
10.34	47.6032530303
10.36	47.340744697
10.38	47.169819697
10.4	47.563069697
10.42	48.1197030303
10.44	46.8772363637
10.46	46.9010780303
10.48	47.320919697
10.5	46.7788363637
10.52	46.075694697
10.54	47.8186530303
10.56	47.5954113637
10.58	47.9479613637
10.6	45.9410363637
10.62	45.110544697
10.64	45.9605863637
10.66	45.0882030303
10.68	44.708744697
10.7	43.985669697
10.72	43.3955280303
10.74	43.6077113637
10.76	43.7431613637
10.78	41.566494697
10.8	42.396944697
10.82	43.6275863637
10.84	44.8622113637
10.86	44.454294697
10.88	43.0456613637
10.9	42.2169030303
10.92	42.5513280303
10.94	43.0461613637
10.96	44.3258613637
10.98	43.2555863637
11	41.9663280303
11.02	41.3257530303
11.04	41.1522863637
11.06	43.8498613637
11.08	42.955319697
11.1	42.0988280303
11.12	41.793669697
11.14	41.4734613637
11.16	41.552069697
11.18	42.2256530303
11.2	42.327169697
11.22	42.632494697
11.24	43.5008613637
11.26	42.4573613637
11.28	44.1306530303
11.3	43.616369697
11.32	43.367069697
11.34	44.6016613637
11.36	44.5839113637
11.38	45.6712780303
11.4	43.8502530303
11.42	42.4003363637
11.44	42.7796280303
11.46	46.265569697
11.48	45.3644113637
11.5	44.6768363637
11.52	44.6559113637
11.54	44.827194697
11.56	47.8161530303
11.58	46.7177030303
11.6	47.1710780303
11.62	47.6452780303
11.64	46.6921113637
11.66	48.2331113637
11.68	47.6874863637
11.7	48.051694697
11.72	47.0287780303
11.74	46.940044697
11.76	48.3142780303
11.78	48.780919697
11.8	47.9741280303
11.82	47.4098780303
11.84	46.941944697
11.86	48.339994697
11.88	49.1715863637
11.9	49.3049863637
11.92	49.2363613637
11.94	49.8921113637
11.96	49.884994697
11.98	50.6866280303
12	52.2322530303
12.02	52.9044113637
12.04	53.4749030303
12.06	52.984494697
12.08	52.8600363637
12.1	56.2205280303
12.12	55.876119697
12.14	56.3270030303
12.16	53.522794697
12.18	54.0922530303
12.2	57.2013613637
12.22	56.768294697
12.24	56.7460363637
12.26	53.5705363637
12.28	53.953869697
12.3	56.6980780303
12.32	56.766244697
12.34	55.6739030303
12.36	54.6750363637
12.38	55.1027113637
12.4	56.2308280303
12.42	57.139544697
12.44	55.9252363637
12.46	57.0749863637
12.48	56.468994697
12.5	55.080044697
12.52	57.028669697
12.54	57.7780363637
12.56	58.573744697
12.58	59.1913780303
12.6	57.457419697
12.62	58.3001613637
12.64	59.839319697
12.66	59.8249613637
12.68	60.7074863637
12.7	61.9011113637
12.72	61.593169697
12.74	62.356444697
12.76	60.756544697
12.78	60.6791113637
12.8	61.737444697
12.82	60.7355780303
12.84	61.0525030303
12.86	59.9348280303
12.88	59.5940863637
12.9	58.286494697
12.92	59.6401113637
12.94	58.9569613637
12.96	59.541069697
12.98	57.0180780303
13	57.4255280303
13.02	57.1534030303
13.04	56.1729030303
13.06	55.8284030303
13.08	53.962169697
13.1	54.4086113637
13.12	54.4075030303
13.14	54.515044697
13.16	55.3025863637
13.18	53.5935863637
13.2	55.2104113637
13.22	54.470744697
13.24	54.7134530303
13.26	55.8545363637
13.28	55.921794697
13.3	55.246994697
13.32	52.9056530303
13.34	55.557494697
13.36	54.112069697
13.38	53.0497863637
13.4	54.5567030303
13.42	53.5774030303
13.44	54.4385363637
13.46	53.7949113637
13.48	53.0474863637
13.5	53.8647780303
13.52	53.5262780303
13.54	54.3817113637
13.56	54.2505030303
13.58	54.132244697
13.6	51.8059613637
13.62	52.601194697
13.64	51.9457363637
13.66	53.2857863637
13.68	53.131194697
13.7	52.2552530303
13.72	52.9387113637
13.74	52.8001530303
13.76	51.9207780303
13.78	51.9961280303
13.8	53.358919697
13.82	54.0969030303
13.84	54.9584113637
13.86	52.8575863637
13.88	52.863119697
13.9	52.9170863637
13.92	51.8356613637
13.94	52.7817780303
13.96	51.799044697
13.98	52.522994697
14	49.7423628788
14.02	50.0626075758
14.04	50.1509189394
14.06	50.2699030303
14.08	51.0960992425
14.1	52.7427219697
14.12	53.4147962122
14.14	53.3574545455
14.16	53.1939833334
14.18	53.5400909091
14.2	53.6195727273
14.22	53.5663356061
14.24	53.7499795455
14.26	53.4750174243
14.28	53.4221780303
14.3	54.6771931818
14.32	55.4517219697
14.34	56.9371590909
14.36	57.1901666667
14.38	57.3876409091
14.4	58.4260113637
14.42	58.4598075758
14.44	58.4327727273
14.46	57.6420007576
14.48	56.8699962122
14.5	56.6536803031
14.52	56.8090909091
14.54	57.3418333334
14.56	58.1734227273
14.58	58.8487371212
14.6	59.0261075758
14.62	59.1776098485
14.64	59.2714787879
14.66	60.4498545455
14.68	60.2090916667
14.7	60.5798106061
14.72	61.1764545455
14.74	62.2027659091
14.76	63.2089416667
14.78	62.7307992425
14.8	61.4140090909
14.82	61.5419340909
14.84	62.9068651515
14.86	63.2373871212
14.88	63.1166689394
14.9	63.6831492425
14.92	64.1183053031
14.94	65.5695537879
14.96	65.7108689394
14.98	66.5744568182
15	67.4195212122
15.02	68.0985901515
15.04	69.7571022728
15.06	70.6397227273
15.08	71.5304356061
15.1	72.4753878788
15.12	72.5167303031
15.14	73.4188977273
15.16	73.6145848485
15.18	73.7570083334
15.2	73.9014416667
15.22	74.2297787879
15.24	74.3321325758
15.26	73.9766545455
15.28	74.2857840909
15.3	74.9001931818
15.32	74.9531015152
15.34	74.9547613637
15.36	75.8502575758
15.38	76.4054742425
15.4	77.0334484849
15.42	77.4696386364
15.44	79.2630704546
15.46	79.6178113637
15.48	78.940975
15.5	79.8145325758
15.52	80.7659704546
15.54	80.8024871212
15.56	80.456114394
15.58	81.8756613637
15.6	82.7832803031
15.62	84.1467
15.64	85.2718545455
15.66	85.2282901515
15.68	85.2318431818
15.7	85.8599287879
15.72	86.0437954546
15.74	85.8260159091
15.76	86.5769303031
15.78	87.3974469697
15.8	87.167894697
15.82	86.701175
15.84	87.7249886364
15.86	89.1564090909
15.88	89.3400901515
15.9	89.5894916667
15.92	88.9843734849
15.94	88.5844719697
15.96	89.1524371212
15.98	88.2949795455
16	88.0694151515
16.02	88.7071575758
16.04	89.06
16.06	89.6561719697
16.08	89.8494992425
16.1	89.7980174243
16.12	89.4889462122
16.14	88.8490189394
16.16	87.9181727273
16.18	86.9500992425
16.2	87.1695280303
16.22	88.2648901515
16.24	87.948214394
16.26	87.5963159091
16.28	88.3663053031
16.3	88.7720189394
16.32	88.3824265152
16.34	88.7567356061
16.36	88.4520287879
16.38	89.3745386364
16.4	89.0397901515
16.42	89.1350325758
16.44	88.2602659091
16.46	87.4532136364
16.48	86.9246818182
16.5	86.2315969697
16.52	85.2885060606
16.54	85.7871234849
16.56	86.2768371212
16.58	87.0736545455
16.6	86.6118189394
16.62	85.4430628788
16.64	84.7966977273
16.66	84.7064560606
16.68	84.9786712122
16.7	83.8509553031
16.72	84.173825
16.74	84.5816969697
16.76	83.7297863637
16.78	82.7942204546
16.8	82.4738166667
16.82	82.5192742425
16.84	83.0826310606
16.86	82.8506022728
16.88	82.2982757576
16.9	82.435544697
16.92	82.7845106061
16.94	83.3440121212
16.96	81.9798075758
16.98	81.1611257576
17	79.9007280303
17.02	79.671064394
17.04	80.2069037879
17.06	78.6691522728
17.08	78.1925901515
17.1	78.5366613637
17.12	77.9947977273
17.14	77.8539704546
17.16	76.5130939394
17.18	76.2957598485
17.2	76.2565121212
17.22	76.3647575758
17.24	75.2636522728
17.26	75.574489394
17.28	76.612239394
17.3	76.4509106061
17.32	75.9692575758
17.34	75.4764469697
17.36	74.5694856061
17.38	72.9198507576
17.4	71.8139037879
17.42	71.6041265152
17.44	71.9905
17.46	71.2685454546
17.48	70.8639931818
17.5	71.1712136364
17.52	71.0774189394
17.54	71.5973916667
17.56	70.5480174243
17.58	69.3568189394
17.6	68.2323166667
17.62	67.4424833334
17.64	67.2402098485
17.66	66.5669583334
17.68	67.4094984849
17.7	66.890119697
17.72	66.0345340909
17.74	65.1328651515
17.76	64.3768333334
17.78	64.3122636364
17.8	63.3090045455
17.82	63.1121295455
17.84	63.7744037879
17.86	64.3988568182
17.88	64.2183522728
17.9	64.1218
17.92	64.5153272728
17.94	64.141225
17.96	64.1356303031
17.98	63.6084401515
18	64.2501333334
18.02	63.3742318182
18.04	62.5966962122
18.06	62.4463818182
18.08	63.4238257576
18.1	64.545994697
18.12	63.8060151515
18.14	62.49885
18.16	61.9841856061
18.18	62.1934007576
18.2	63.0497234849
18.22	62.7879234849
18.24	62.864775
18.26	63.2284462122
18.28	64.1657727273
18.3	63.1322810606
18.32	62.7951462122
18.34	62.9324522728
18.36	62.4625613637
18.38	63.2555234849
18.4	63.396069697
18.42	64.3512037879
18.44	64.3318689394
18.46	64.0639969697
18.48	63.6332424243
18.5	63.1542833334
18.52	63.6846234849
18.54	63.6103651515
18.56	63.7322924243
18.58	63.89605
18.6	64.1413522728
18.62	63.7629969697
18.64	64.1111780303
18.66	64.2739757576
18.68	64.6120227273
18.7	65.1227416667
18.72	65.1525765152
18.74	64.919089394
18.76	64.7418568182
18.78	65.4294530303
18.8	65.6942545455
18.82	64.5188378788
18.84	64.9556272728
18.86	64.8735098485
18.88	64.2669969697
18.9	64.6964840909
18.92	65.4470537879
18.94	65.9534984849
18.96	66.3076083334
18.98	67.6022689394
19	67.2216015152
19.02	68.2018136364
19.04	69.0297333334
19.06	68.6301712122
19.08	68.8137674243
19.1	68.0879681818
19.12	68.2610325758
19.14	68.7216803031
19.16	69.3459318182
19.18	70.2009818182
19.2	70.2491280303
19.22	70.6588136364
19.24	69.7605916667
19.26	69.8255325758
19.28	69.3575931818
19.3	69.4012212122
19.32	69.1160719697
19.34	68.6962787879
19.36	69.0992613637
19.38	68.6315553031
19.4	68.3623734849
19.42	68.0205931818
19.44	67.6639856061
19.46	68.57625
19.48	69.6020575758
19.5	69.51565
19.52	69.8246416667
19.54	70.589975
19.56	70.1898613637
19.58	68.7308280303
19.6	68.5701037879
19.62	68.6028181818
19.64	67.9161977273
19.66	66.853369697
19.68	67.1962636364
19.7	67.5128015152
19.72	66.4671553031
19.74	66.7363424243
19.76	66.6613204546
19.78	66.0349265152
19.8	65.0918727273
19.82	66.2267689394
19.84	67.2632090909
19.86	66.9738810606
19.88	66.6547924243
19.9	66.2374333334
19.92	66.5047537879
19.94	66.2099265152
19.96	66.2981053031
19.98	65.8959977273
20	65.8553765152
20.02	66.4169303031
20.04	66.4876515152
20.06	66.4706765152
20.08	66.8309272728
20.1	66.8857553031
20.12	66.6021916667
20.14	66.3950553031
20.16	66.0192295455
20.18	66.0267598485
20.2	66.1705037879
20.22	67.6133151515
20.24	67.3993537879
20.26	67.7574886364
20.28	66.7084325758
20.3	65.2168015152
20.32	65.7866916667
20.34	66.5220204546
20.36	66.8463007576
20.38	67.4552848485
20.4	67.3936477273
20.42	67.912994697
20.44	68.1666227273
20.46	68.1611606061
20.48	67.2327219697
20.5	65.8538545455
20.52	65.6215553031
20.54	65.5212537879
20.56	64.7525265152
20.58	65.31005
20.6	65.3610969697
20.62	65.2138371212
20.64	64.5596022728
20.66	64.9703962122
20.68	64.8544401515
20.7	63.9748901515
20.72	64.4397219697
20.74	65.3421121212
20.76	65.5574151515
20.78	65.6553515152
20.8	66.2566674243
20.82	65.7930659091
20.84	66.0613568182
20.86	65.7540462122
20.88	65.9823204546
20.9	66.0115719697
20.92	65.74615
20.94	64.9173924243
20.96	64.6032621212
20.98	64.1601939394
21	64.2511727273
21.02	63.9284090909
21.04	64.3321128788
21.06	64.4013598485
21.08	65.7095325758
21.1	65.6474659091
21.12	65.630294697
21.14	64.7815234849
21.16	65.2206621212
21.18	65.0444848485
21.2	64.8304227273
21.22	64.4708242425
21.24	64.3751045455
21.26	64.4514416667
21.28	64.6030818182
21.3	63.8042810606
21.32	63.7803325758
21.34	64.1297068182
21.36	63.3637795455
21.38	63.4134530303
21.4	63.0402787879
21.42	63.781769697
21.44	64.4121037879
21.46	62.9897886364
21.48	61.6011424243
21.5	61.2081613637
21.52	62.1997962122
21.54	62.1729257576
21.56	62.7905325758
21.58	63.5979454546
21.6	63.7524492425
21.62	64.3109909091
21.64	64.6832106061
21.66	64.7895098485
21.68	65.1514681818
21.7	65.0390545455
21.72	66.4049931818
21.74	66.6409568182
21.76	65.5555962122
21.78	65.4253484849
21.8	65.3681287879
21.82	66.7223053031
21.84	66.6392757576
21.86	67.2624507576
21.88	68.3003810606
21.9	67.6021416667
21.92	66.9329098485
21.94	66.5548833334
21.96	66.8227022728
21.98	66.432844697
22	66.4809962122
22.02	67.2284424243
22.04	68.1980537879
22.06	68.973839394
22.08	68.365894697
22.1	67.8577371212
22.12	68.1805590909
22.14	67.9248681818
22.16	67.1782704546
22.18	67.3989242425
22.2	67.6408166667
22.22	68.2691992425
22.24	69.008494697
22.26	69.3131962122
22.28	68.6365401515
22.3	69.2119931818
22.32	69.6756212122
22.34	69.5293477273
22.36	69.2840666667
22.38	68.7310454546
22.4	70.2058977273
22.42	70.8545060606
22.44	71.4352674243
22.46	71.6689613637
22.48	71.2112090909
22.5	72.504644697
22.52	74.1453916667
22.54	74.2821674243
22.56	73.757989394
22.58	73.7948772728
22.6	73.2701265152
22.62	73.2267318182
22.64	73.1683030303
22.66	73.1563340909
22.68	74.0915287879
22.7	74.370325
22.72	75.2544090909
22.74	75.972625
22.76	77.4119628788
22.78	77.2661083334
22.8	78.4076969697
22.82	78.7492333334
22.84	77.7656856061
22.86	77.7720439394
22.88	77.7324409091
22.9	79.2169075758
22.92	78.7589325758
22.94	78.2852765152
22.96	79.0199530303
22.98	79.5994787879
23	79.6847621212
23.02	80.9667272728
23.04	82.7316712122
23.06	81.772644697
23.08	81.4626189394
23.1	80.3063886364
23.12	80.1331651515
23.14	81.406714394
23.16	81.0084833334
23.18	81.4238962122
23.2	82.1560856061
23.22	83.4753204546
23.24	83.6550825758
23.26	84.7955840909
23.28	85.9992712122
23.3	86.6489931818
23.32	86.9114825758
23.34	86.5065007576
23.36	86.3324765152
23.38	87.254864394
23.4	88.123039394
23.42	88.927864394
23.44	89.6299325758
23.46	90.271869697
23.48	90.4897340909
23.5	90.3695037879
23.52	90.0674962122
23.54	90.0728681818
23.56	91.6876462122
23.58	92.3385613637
23.6	92.9803712122
23.62	94.1917159091
23.64	95.3597242425
23.66	94.9656613637
23.68	95.1297530303
23.7	95.6711818182
23.72	95.8222810606
23.74	96.3885386364
23.76	96.2350265152
23.78	96.754394697
23.8	96.7242575758
23.82	97.1404659091
23.84	98.1901689394
23.86	99.7768886364
23.88	101.6964477273
23.9	102.0602621212
23.92	102.5260007576
23.94	104.2437371212
23.96	104.8986878788
23.98	105.9111424243
24	105.6821628788
24.02	105.4507545455
24.04	105.3193560606
24.06	105.3656780303
24.08	106.5712689394
24.1	108.1149439394
24.12	108.77515
24.14	109.6297598485
24.16	108.8553106061
24.18	109.834589394
24.2	111.4301439394
24.22	112.2177181818
24.24	112.7648583334
24.26	113.373619697
24.28	114.3055318182
24.3	115.0787030303
24.32	115.5719909091
24.34	116.8879803031
24.36	117.5353954546
24.38	118.2483825758
24.4	117.9486553031
24.42	118.2024053031
24.44	119.0544909091
24.46	119.3190272728
24.48	120.6948507576
24.5	121.6089075758
24.52	121.586019697
24.54	122.7896537879
24.56	122.6887477273
24.58	123.0894181818
24.6	124.2997924243
24.62	124.0836727273
24.64	125.0495719697
24.66	125.6984719697
24.68	124.9102295455
24.7	124.4091674243
24.72	125.0214234849
24.74	126.9010401515
24.76	127.469164394
24.78	128.4151083334
24.8	129.0351015152
24.82	131.1248295455
24.84	132.0552939394
24.86	131.5887280303
24.88	132.2349340909
24.9	132.5547068182
24.92	134.7758492425
24.94	134.8913969697
24.96	133.9548234849
24.98	135.3630325758
25	136.3745325758
25.02	137.0745431818
25.04	135.7138280303
25.06	136.5557901515
25.08	137.4769477273
25.1	138.0728386364
25.12	137.9971219697
25.14	139.1214492425
25.16	138.2455053031
25.18	138.6560340909
25.2	140.4333712122
25.22	141.3517181818
25.24	141.9763992425
25.26	142.3046727273
25.28	142.639214394
25.3	142.5096454546
25.32	141.8251992425
25.34	142.3022704546
25.36	142.3252060606
25.38	142.880189394
25.4	143.7193568182
25.42	142.8284477273
25.44	144.0008469697
25.46	144.4274227273
25.48	143.7693431818
25.5	143.1889
25.52	143.2018659091
25.54	143.9302371212
25.56	144.555125
25.58	143.5668575758
25.6	142.9124212122
25.62	142.3919818182
25.64	143.2603583334
25.66	142.7734075758
25.68	143.4652356061
25.7	143.5333053031
25.72	144.6444916667
25.74	145.8762318182
25.76	146.4663848485
25.78	146.1280356061
25.8	144.8552977273
25.82	144.3714227273
25.84	143.9872977273
25.86	143.7984462122
25.88	143.7613568182
25.9	142.2357969697
25.92	143.1093439394
25.94	141.7707424243
25.96	141.3534628788
25.98	141.7406530303
26	140.6461765152
26.02	142.1197030303
26.04	142.5180931818
26.06	143.1309590909
26.08	142.8648530303
26.1	141.5475113637
26.12	141.7316272728
26.14	140.7076492425
26.16	139.8924037879
26.18	138.9285621212
26.2	137.8123113637
26.22	137.5958734849
26.24	137.5151666667
26.26	135.8521363637
26.28	135.4388606061
26.3	135.3617545455
26.32	135.2050871212
26.34	134.9892272728
26.36	134.8875681818
26.38	133.7806454546
26.4	133.0303780303
26.42	132.9816378788
26.44	132.1980992425
26.46	131.6595924243
26.48	130.1127992425
26.5	130.2931924243
26.52	129.91865
26.54	129.0707431818
26.56	129.5326371212
26.58	129.6518280303
26.6	128.0268416667
26.62	126.9608424243
26.64	126.5779265152
26.66	126.5248219697
26.68	126.1921045455
26.7	125.1212848485
26.72	122.9267954546
26.74	121.9495159091
26.76	120.3793681818
26.78	119.2741053031
26.8	119.3627613637
26.82	118.7165128788
26.84	118.9094848485
26.86	117.8379439394
26.88	117.2809136364
26.9	115.051339394
26.92	114.2092977273
26.94	113.5868757576
26.96	113.4394780303
26.98	112.9279689394
27	112.2915628788
27.02	111.4736818182
27.04	109.5069681818
27.06	109.4158356061
27.08	109.0156106061
27.1	107.7786628788
27.12	106.5964795455
27.14	105.9861007576
27.16	106.2097295455
27.18	105.3521659091
27.2	104.0550287879
27.22	102.0343409091
27.24	101.9648659091
27.26	100.4224848485
27.28	100.2203015152
27.3	100.1556628788
27.32	98.5555318182
27.34	97.8789977273
27.36	96.9207613637
27.38	96.2278515152
27.4	96.3687689394
27.42	96.5401416667
27.44	96.6742924243
27.46	96.1450022728
27.48	96.1551628788
27.5	95.7696272728
27.52	95.8474015152
27.54	95.3944113637
27.56	94.0660765152
27.58	92.0850818182
27.6	90.9670386364
27.62	90.9878053031
27.64	90.3580651515
27.66	89.2706310606
27.68	89.0223431818
27.7	87.9220704546
27.72	87.3204681818
27.74	86.3174424243
27.76	85.2141310606
27.78	85.0885871212
27.8	84.9430560606
27.82	84.7136257576
27.84	84.3816295455
27.86	84.4573621212
27.88	83.4113871212
27.9	81.5212863637
27.92	80.1550348485
27.94	80.3473492425
27.96	79.4816613637
27.98	79.0128522728
28	78.3327757576
28.02	77.5214492425
28.04	76.3547189394
28.06	75.9309113637
28.08	74.7965295455
28.1	74.6109871212
28.12	73.5244916667
28.14	73.2312765152
28.16	72.8846598485
28.18	72.2090909091
28.2	72.8017416667
28.22	71.3909128788
28.24	71.2125666667
28.26	71.6079340909
28.28	70.8365977273
28.3	70.7943113637
28.32	69.6394174243
28.34	69.5338659091
28.36	68.6845378788
28.38	67.9203977273
28.4	66.4012810606
28.42	66.0759772728
28.44	65.8488431818
28.46	65.4049795455
28.48	63.9320045455
28.5	63.2793340909
28.52	64.0527863637
28.54	64.0319878788
28.56	63.7531174243
28.58	63.0198886364
28.6	61.9696287879
28.62	62.6794871212
28.64	62.559394697
28.66	62.1925310606
28.68	61.7882015152
28.7	60.7264075758
28.72	59.7083636364
28.74	60.1546878788
28.76	60.233814394
28.78	60.6160674243
28.8	59.8977878788
28.82	58.6214174243
28.84	58.0540462122
28.86	57.5389416667
28.88	56.9970515152
28.9	56.1113659091
28.92	55.0248863637
28.94	54.7318621212
28.96	54.2162219697
28.98	54.3615939394
29	54.525314394
